# SentiWordNet Pt-BR v1.0b (13 Agosto 2017)
# Todos os direitos reservados.
#
# Link: https://github.com/Pedro-Thales/SentiWordNet-PT-BR
#
# Data format.
# 
# A primeira coluna corresponde ao ID baseado na identificação
# 	internacional baseada no WordNet 3.0.
# Os valores PosPont e NegPont são respectivamente a pontuação 
# 	positiva e negativa dos termos.
#
# A identação padrão utiliza tabulação entre as colunas.
#
#ID	PosScore	NegScore	Termo
10892786-n	0	0	Carlos
10892947-n	0	0	Carlos II de França
10892947-n	0	0	Carlos ii de frança
10893606-n	0	0	Salmon P. Chase
10893606-n	0	0	Salmon p. chase
10893830-n	0	0	François-René de Chateaubriand
10893830-n	0	0	François-rené de chateaubriand
10894065-n	0	0	Geoffrey Chaucer
10894065-n	0	0	Geoffrey chaucer
10894365-n	0	0	Carlos Chávez
10894365-n	0	0	Carlos chávez
10894522-n	0	0	John Cheever
10894522-n	0	0	John cheever
10894652-n	0	0	Anton Pavlovitch Tchékhov
10894652-n	0	0	Anton pavlovitch tchékhov
10894905-n	0	0	Luigi Cherubini
10895274-n	0	0	G. K. Chesterton
10895274-n	0	0	G. k. chesterton
10895549-n	0	0	Maurice Chevalier
10895549-n	0	0	Maurice chevalier
10895688-n	0	0	Chiang_Kai-shek
10896046-n	0	0	Thomas Chippendale
10896255-n	0	0	Giorgio de Chirico
10896452-n	0	0	Noam Chomsky
10896452-n	0	0	Noam chomsky
10896987-n	0.125	0	Agatha Christie
10897154-n	0	0	São Cristóvão
10897312-n	0	0	Winston Churchill
10897312-n	0	0	Winston churchill
10897946-n	0	0	Cicero
10897946-n	0	0	Cícero
10898133-n	0	0	Cimabue
10898308-n	0	0	Cincinato
10898549-n	0	0	Joe Clark
10898549-n	0	0	Joe clark
10899414-n	0	0	Claudio
10899414-n	0	0	Cláudio
10899747-n	0	0	Carl von Clausewitz
10899747-n	0	0	Carl von clausewitz
10899951-n	0	0	Henry Clay
10900524-n	0	0	George Clemenceau
10900524-n	0	0	George clemenceau
10900730-n	0	0	Mark Twain
10900730-n	0	0	Mark twain
10901827-n	0	0	Cleópatra
10901827-n	0	0	Cleópatra VII
10901827-n	0	0	Cleópatra vii
10902051-n	0	0	Grover Cleveland
10902051-n	0	0	Grover cleveland
10902409-n	0	0	DeWitt Clinton
10902591-n	0	0	Bill Clinton
10902752-n	0	0	Hillary Clinton
10903172-n	0	0	Clóvis I
10903172-n	0	0	Clóvis i
10903570-n	0	0	Cochise
10904107-n	0	0	Jean Cocteau
10904107-n	0	0	Jean cocteau
10904270-n	0	0	Buffalo Bill
10904270-n	0	0	Buffalo bill
10904821-n	0	0	Samuel Taylor Coleridge
10904821-n	0	0	Samuel taylor coleridge
10904992-n	0	0	Colette
10905159-n	0	0	Wilkie Collins
10905315-n	0	0	Cristovão Colombo
10905568-n	0	0	Comenius
10905703-n	0	0	Arthur Holly Compton
10905703-n	0	0	Arthur holly compton
10906234-n	0	0	Auguste Comte
10906234-n	0	0	Auguste comte
10906462-n	0	0	Arthur Conan Doyle
10906462-n	0	0	Arthur conan doyle
10906638-n	0	0	Marie Jean Antoine Nicolas Caritat
10906638-n	0	0	Marie jean antoine nicolas caritat
10906822-n	0	0	Confúcio
10907647-n	0	0	Joseph Conrad
10907647-n	0	0	Joseph conrad
10907851-n	0	0	John Constable
10907851-n	0	0	John constable
10907962-n	0	0	Constantino
10907962-n	0	0	Constantino I
10907962-n	0	0	Constantino i
10908313-n	0	0	James Cook
10908313-n	0	0	James cook
10908919-n	0	0	Calvin Coolidge
10909127-n	0	0	James Fenimore Cooper
10909127-n	0	0	James fenimore cooper
10909303-n	0	0	Gary Cooper
10909303-n	0	0	Gary cooper
10909724-n	0	0	Nicolau Copérnico
10909929-n	0	0	Aaron Copland
10909929-n	0	0	Aaron copland
10910305-n	0	0	Francis Ford Coppola
10910305-n	0	0	Francis ford coppola
10910580-n	0	0	Charlotte Corday
10910580-n	0	0	Charlotte corday
10910948-n	0	0	Arcangelo Corelli
10910948-n	0	0	Arcangelo corelli
10911104-n	0.375	0	Pierre Corneille
10911104-n	0.375	0	Pierre corneille
10911687-n	0	0	Charles Cornwallis
10911687-n	0	0	Charles cornwallis
10911948-n	0	0	Jean-Baptiste Camille Corot
10911948-n	0	0	Jean-Baptiste-Camille Corot
10911948-n	0	0	Jean-baptiste camille corot
10912243-n	0	0	Hernán Cortés
10912451-n	0	0	Cosme de Médici
10912451-n	0	0	Cosme de médici
10912626-n	0	0	Emile Coue
10912626-n	0	0	Emile coué
10912626-n	0	0	Émile Coué
10912802-n	0	0	Charles-Augustin de Coulomb
10913010-n	0	0	François Couperin
10913010-n	0	0	François couperin
10913203-n	0	0	Gustave Courbet
10913203-n	0	0	Gustave courbet
10913355-n	0	0	Tribunais
10913641-n	0	0	Noel Coward
10913641-n	0	0	Noel coward
10913641-n	0	0	Noël Coward
10914447-n	0	0	Stephen Crane
10914447-n	0	0	Stephen crane
10914779-n	0	0	Cavalo Louco
10914779-n	0	0	Cavalo louco
10915566-n	0	0	Davy Crockett
10915566-n	0	0	Davy crockett
10915772-n	0	0	Creso
10916105-n	0	0	Oliver Cromwell
10916105-n	0	0	Oliver cromwell
10916325-n	0	0	Hume Cronyn
10916325-n	0	0	Hume cronyn
10916505-n	0	0	William Crookes
10916505-n	0	0	William crookes
10916731-n	0	0	Bing Crosby
10916731-n	0	0	Bing crosby
10916887-n	0	0	Russel Crouse
10916887-n	0	0	Russel crouse
10917554-n	0	0	Merce Cunningham
10917554-n	0	0	Merce cunningham
10917703-n	0	0	Marie Curie
10917703-n	0	0	Marie curie
10917999-n	0	0	Pierre Curie
10917999-n	0	0	Pierre curie
10918119-n	0	0	Jr.
10918119-n	0	0	Robert Curl
10918119-n	0	0	Robert Floyd Curl
10918558-n	0	0	William Curtis
10918558-n	0	0	William curtis
10918679-n	0	0	Glenn Hammond Curtiss
10919061-n	0	0	George Armstrong Custer
10919061-n	0	0	George armstrong custer
10919278-n	0	0	Georges Cuvier
10919278-n	0	0	Georges cuvier
10919886-n	0	0	São Cirilo
10920051-n	0	0	Ciro
10920051-n	0	0	Ciro o Jovem
10920051-n	0	0	o Jovem
10920207-n	0	0	Ciro II da Pérsia
10920207-n	0	0	Ciro ii da pérsia
10920832-n	0	0	Louis Jacques Mandé Daguerre
10921009-n	0	0	Gottlieb Daimler
10921009-n	0	0	Gottlieb daimler
10921218-n	0	0	Salvador Dalí
10921324-n	0	0	John Dalton
10921324-n	0	0	John dalton
10921571-n	0	0	Damocles
10921571-n	0	0	Dâmocles
10922019-n	0	0	Daniel
10922239-n	0.25	0	Dante Alighieri
10922239-n	0.25	0	Dante alighieri
10923146-n	0	0	Clarence Darrow
10923146-n	0	0	Clarence darrow
10923313-n	0	0	Charles Darwin
10923313-n	0	0	Charles darwin
10923521-n	0	0	Honoré Daumier
10923700-n	0	0	David
10924072-n	0	0	Jacques-Louis David
10924231-n	0	0	Davi
10924231-n	0	0	David
10924231-n	0	0	São David
10924347-n	0	0	Bette Davis
10924347-n	0	0	Bette davis
10924649-n	0	0	Jefferson Davis
10924649-n	0	0	Jefferson davis
10924828-n	0	0	Miles Davis
10924828-n	0	0	Miles davis
10925132-n	0	0	Humphry Davy
10925132-n	0	0	Humphry davy
10925939-n	0	0	Moshe Dayan
10925939-n	0	0	Moshe dayan
10926066-n	0	0	James Dean
10926066-n	0	0	James dean
10926597-n	0	0	Claude Debussy
10926597-n	0	0	Claude debussy
10926917-n	0	0.375	Décio
10927104-n	0	0	John Deere
10927104-n	0	0	John deere
10927270-n	0	0	Daniel Defoe
10927270-n	0	0	Daniel Deföe
10927270-n	0	0	Daniel Dëfoe
10927424-n	0	0	Lee de Forest
10927687-n	0	0	Edgar Degas
10927687-n	0	0	Edgar degas
10927824-n	0	0	Charles de Gaulle
10928299-n	0	0	Willem de Kooning
10928498-n	0	0	Eugene Delacroix
10928498-n	0	0	Eugène Delacroix
10928498-n	0	0	Eugène delacroix
10928810-n	0	0	Max Delbrück
10928978-n	0	0	Leo Delibes
10928978-n	0	0	Léo Delibes
10928978-n	0	0	Léo delibes
10929116-n	0.25	0	Dalila
10929316-n	0	0	Frederick Delius
10929437-n	0	0	Philibert de l'Orme
10929437-n	0	0	Philibert de l'orme
10930099-n	0	0	Cecil B. DeMille
10930099-n	0	0	Cecil B. de Mille
10930099-n	0	0	Cecil b. demille
10930099-n	0	0	Filmes de Cecil B. DeMille
10930296-n	0	0	Demócrito
10930296-n	0	0	Demócrito de Abdera
10930296-n	0	0	Demócrito de abdera
10930428-n	0	0	Demóstenes
10930591-n	0	0	Jack Dempsey
10930778-n	0	0	Deng Xiaoping
10930778-n	0	0	Deng xiaoping
10930913-n	0	0	Robert de Niro
10931059-n	0	0	Gerard Depardieu
10931059-n	0	0	Gérard Depardieu
10931059-n	0	0	Gérard depardieu
10931167-n	0	0	Thomas de Quincey
10931333-n	0	0	André Derain
10931452-n	0	0	Jacques Derrida
10931452-n	0	0	Jacques derrida
10931634-n	0	0	Ferdinand de Saussure
10931854-n	0	0	René Descartes
10932140-n	0	0	Filmes de Vittorio De Sica
10932140-n	0	0	Vittorio De Sica
10932140-n	0	0	Vittorio de Sica
10932244-n	0	0	Eamon de Valera
10932244-n	0	0	Eamon de valera
10932244-n	0	0	Eámon de Valera
10932244-n	0	0	Éamon de Valera
10932495-n	0	0	Hugo de Vries
10932495-n	0	0	Hugo de vries
10932898-n	0	0	John Dewey
10932898-n	0	0	John dewey
10933084-n	0	0	Zezinho
10933266-n	0	0	Melvil Dewey
10933266-n	0	0	Melvil dewey
10933449-n	0	0	Serguei Diaguilev
10933658-n	0	0	Lady Diana Frances Spencer
10933658-n	0	0	Princesa Diana
10933929-n	0	0	Diana de Poitiers
10933929-n	0	0	Diana de poitiers
10934410-n	0	0	Charles Dickens
10934410-n	0	0	Charles dickens
10934611-n	0	0	Emily Dickinson
10934611-n	0	0	Emily dickinson
10934758-n	0	0	Denis Diderot
10934758-n	0	0	Denis diderot
10935025-n	0	0	Joan Didion
10935025-n	0	0	Joan didion
10935128-n	0	0	Rudolf Diesel
10935128-n	0	0	Rudolf diesel
10935304-n	0	0	Marlene Dietrich
10935304-n	0	0	Marlene dietrich
10935567-n	0	0	Joe DiMaggio
10935745-n	0	0	Karen Blixen
10935745-n	0	0	Karen blixen
10935968-n	0	0	Diocleciano
10936279-n	0	0	Diógenes
10936424-n	0	0	Dionísio I de Siracusa
10936567-n	0	0	Diofanto de Alexandria
10936567-n	0	0	Diofanto de alexandria
10937126-n	0	0	Walt Disney
10937126-n	0	0	Walt disney
10937364-n	0	0	Benjamin Disraeli
10937364-n	0	0	Benjamin disraeli
10938199-n	0	0	Plácido Domingo
10938363-n	0	0	Domingos de Gusmão
10938363-n	0	0	Domingos de gusmão
10938640-n	0	0	Fats Domino
10938640-n	0	0	Fats domino
10938821-n	0	0	Domiciano
10939040-n	0.125	0	Donatello
10939187-n	0	0	Élio Donato
10939360-n	0	0	Gaetano Donizetti
10939360-n	0	0	Gaetano donizetti
10939475-n	0	0	Don Juan
10939475-n	0	0	Don juan
10939856-n	0	0	John Donne
10939856-n	0	0	John donne
10940053-n	0	0	James Doolittle
10940053-n	0	0	James doolittle
10940474-n	0	0	John Dos Passos
10940474-n	0	0	John dos Passos
10940669-n	0	0.625	Fiódor Dostoiévski
10941206-n	0	0	Stephen A. Douglas
10941515-n	0	0	Frederick Douglass
10941515-n	0	0	Frederick douglass
10941992-n	0	0	John Dowland
10942675-n	0	0	Drácon
10942866-n	0	0	Francis Drake
10942866-n	0	0	Francis drake
10943115-n	0	0	Theodore Dreiser
10943115-n	0	0	Theodore dreiser
10943405-n	0	0	Alfred Dreyfus
10943405-n	0	0	Alfred dreyfus
10943659-n	0.375	0	John Dryden
10943659-n	0.375	0	John dryden
10944013-n	0	0	W. E. B. Du Bois
10944013-n	0	0	W.E.B Du Bois
10944013-n	0	0	W.E.B. Du Bois
10944013-n	0	0	WEB Du Bois
10944238-n	0	0	Marcel Duchamp
10944238-n	0	0	Marcel duchamp
10944468-n	0	0	Raoul Dufy
10944593-n	0	0	Paul Dukas
10944593-n	0	0	Paul dukas
10944686-n	0	0	John Foster Dulles
10944686-n	0	0	John foster dulles
10944902-n	0	0	Alexandre Dumas
10944902-n	0	0	Dumas
10945263-n	0	0	Daphne du Maurier
10945263-n	0	0	Daphné du Maurier
10945415-n	0	0	Isadora Duncan
10945415-n	0	0	Isadora duncan
10945546-n	0.125	0.125	Duns Scot
10945546-n	0.125	0.125	Duns scot
10945699-n	0	0	Will Durant
10945699-n	0	0	Will durant
10945825-n	0	0	Jimmy Durante
10945977-n	0	0	Albrecht Durer
10945977-n	0	0	Albrecht Dürer
10945977-n	0	0	Albrecht durër
10946134-n	0	0	Émile Durkheim
10946286-n	0	0	Lawrence Durrell
10946286-n	0	0	Lawrence durrell
10946481-n	0	0	Eleonora Duse
10946481-n	0	0	Eleonora duse
10946624-n	0	0	François Duvalier
10946624-n	0	0	François duvalier
10946750-n	0	0	Jean-Claude Duvalier
10946961-n	0	0	Antonin Dvorak
10946961-n	0	0	Dvorak
10947108-n	0	0	Bob Dylan
10947403-n	0	0	Amelia Earhart
10947628-n	0	0	George Eastman
10947922-n	0	0	John Eccles
10948312-n	0	0	Mestre Eckhart
10948312-n	0	0	Mestre eckhart
10948656-n	0	0	Mary Baker Eddy
10948656-n	0	0	Mary baker eddy
10949192-n	0	0	Thomas Edison
10949192-n	0	0	Thomas edison
10949586-n	0	0	Edmundo II de Inglaterra
10949586-n	0	0	Edmundo ii de inglaterra
10950092-n	0	0	Eduardo
10951459-n	0	0	Eduardo VII do Reino Unido
10951459-n	0	0	Eduardo vii do reino unido
10951948-n	0	0	Jonathan Edwards
10951948-n	0	0	Jonathan edwards
10952143-n	0	0	Eduardo
10952143-n	0	0	Eduardo o Confessor
10952143-n	0	0	o Confessor
10952421-n	0	0	Eduardo
10952421-n	0	0	Eduardo o Velho
10952421-n	0	0	o Velho
10952629-n	0	0	Eduardo
10952629-n	0	0	Eduardo o Mártir
10952629-n	0	0	o Mártir
10953605-n	0	0	Paul Ehrlich
10953605-n	0	0	Paul ehrlich
10953797-n	0	0	Adolf Eichmann
10953797-n	0	0	Adolf eichmann
10954180-n	0	0	Manfred Eigen
10954180-n	0	0	Manfred eigen
10954328-n	0	0.25	Christiaan Eijkman
10954328-n	0	0.25	Christiaan eijkman
10954498-n	0	0	Albert Einstein
10954498-n	0	0	Albert einstein
10954819-n	0	0	Willem Einthoven
10954819-n	0	0	Willem einthoven
10954966-n	0	0	Dwight D. Eisenhower
10954966-n	0	0	Dwight d. eisenhower
10955282-n	0	0	Alfred Eisenstaedt
10955282-n	0	0	Alfred eisenstaedt
10955483-n	0	0	Serguei Eisenstein
10955483-n	0	0	Serguei eisenstein
10955920-n	0	0	Duquesa da Aquitânia
10955920-n	0	0	Leonor
10955920-n	0	0	duquesa da aquitânia
10956377-n	0	0	El Greco
10956377-n	0	0	El greco
10956612-n	0	0	Elias
10956883-n	0.25	0.125	George Eliot
10956883-n	0.25	0.125	George eliot
10957072-n	0	0	T. S. Eliot
10957748-n	0	0	Elizabeth II
10957748-n	0	0	Isabel II
10958010-n	0	0	Duke Ellington
10958010-n	0	0	Duke ellington
10958381-n	0	0	Oliver Ellsworth
10958381-n	0	0	Oliver ellsworth
10958552-n	0	0	Ralph Waldo Emerson
10958552-n	0	0	Ralph waldo emerson
10958703-n	0	0	Empédocles
10959074-n	0	0	George Enescu
10959223-n	0	0	Friedrich Engels
10959223-n	0	0	Friedrich engels
10959374-n	0	0	Epiteto
10959479-n	0.5	0	Epicuro
10959664-n	0	0	Jacob Epstein
10959664-n	0	0	Jacob epstein
10959857-n	0	0	Erasmo de Roterdão
10959857-n	0	0	Erasmo de roterdão
10960230-n	0	0	Eratostenes
10960230-n	0	0	Eratóstenes
10960561-n	0	0	Max Ernst
10960561-n	0	0	Max ernst
10960772-n	0	0	Julius Erving
10960922-n	0	0	Leo Esaki
10960922-n	0	0	Leo esaki
10961087-n	0	0	Esau
10961087-n	0	0	Esaú
10961372-n	0	0	Ester
10962041-n	0	0	Etelredo II de Inglaterra
10962302-n	0	0	Euclides
10962423-n	0	0	Eugênio de Savoia
10962423-n	0	0	Eugênio de Savóia
10962423-n	0	0	Eugênio de savóia
10962611-n	0	0	Leonhard Euler
10962611-n	0	0	Leonhard euler
10962712-n	0	0.25	Euripides
10962712-n	0	0.25	Eurípedes
10962837-n	0	0	Eusébio de Cesareia
10962837-n	0	0	Eusébio de Cesaréia
10963254-n	0	0	Arthur Evans
10963254-n	0	0	Arthur evans
10963815-n	0	0	Chris Evert
10963815-n	0	0	Chris evert
10964052-n	0	0	Jan van Eyck
10964660-n	0	0	Esdras
10964829-n	0	0	Peter Carl Fabergé
10964829-n	0	0	Peter carl fabergé
10965151-n	0	0	Fahrenheit
10965361-n	0	0	Douglas Fairbanks
10965361-n	0	0	Douglas fairbanks
10965550-n	0	0	Douglas Fairbanks
10965550-n	0	0	Douglas Fairbanks Jr.
10965550-n	0	0	Jr.
10965836-n	0	0	Manuel de Falla
10966318-n	0	0	Michael Faraday
10966318-n	0	0	Michael faraday
10966318-n	0	0	faraday
10966318-n	0	0	medida de quantidade de energia
10967447-n	0	0	Fatima bint Muhammad
10967447-n	0	0	Fatima bint muhammad
10967447-n	0	0	Fátima
10967633-n	0	0	William Faulkner
10967633-n	0	0	William faulkner
10967872-n	0	0	Guy Fawkes
10967872-n	0	0	Guy fawkes
10968401-n	0	0	Federico Fellini
10968401-n	0	0	Federico fellini
10968401-n	0	0	Filmes de Federico Fellini
10968640-n	0	0	Fernando I de Leão
10968640-n	0	0	Fernando i de leão
10969799-n	0	0	Pierre de Fermat
10969799-n	0	0	Pièrre de Fermat
10969986-n	0	0	Enrico Fermi
10969986-n	0	0	Enrico fermi
10970279-n	0	0	Richard Feynman
10970279-n	0	0	Richard feynman
10970488-n	0	0	Arthur Fiedler
10970603-n	0	0	Henry Fielding
10970603-n	0	0	Henry fielding
10970718-n	0	0	W. C. Fields
10970718-n	0	0	W. c. fields
10970718-n	0	0	W.C. Fields
10970864-n	0	0	Millard Fillmore
10971080-n	0	0	Vigdís Finnbogadóttir
10971080-n	0	0	Vigdís finnbogadóttir
10971264-n	0	0	J. R. Firth
10971264-n	0	0	J. r. firth
10971528-n	0	0	Bobby Fischer
10971528-n	0	0	Bobby fischer
10971852-n	0	0	Hans Fischer
10971852-n	0	0	Hans fischer
10971981-n	0	0	Ella Fitzgerald
10971981-n	0	0	Ella fitzgerald
10972094-n	0	0	F. Scott Fitzgerald
10972094-n	0	0	F. scott fitzgerald
10972697-n	0	0	Gustave Flaubert
10972697-n	0	0	Gustave flaubert
10972825-n	0	0	Alexander Fleming
10972825-n	0	0	Fleming
10972825-n	0	0	Sir Alexander Fleming
10972985-n	0	0	Ian Fleming
10972985-n	0	0	Ian fleming
10973339-n	0	0	Matthew Flinders
10973497-n	0	0	Howard Florey
10974033-n	0	0	Henry Fonda
10974033-n	0	0	Henry fonda
10974136-n	0	0	Jane Fonda
10974136-n	0	0	Jane fonda
10974271-n	0	0	Lynn Fontanne
10974592-n	0	0	Ford
10974592-n	0	0	Henry Ford
10974592-n	0	0	Henry ford
10974740-n	0	0	Gerald Ford
10974740-n	0	0	Gerald ford
10974971-n	0	0	Ford Madox Ford
10975202-n	0.25	0.25	Henry Ford II
10975304-n	0	0	John Ford
10975304-n	0	0	John ford
10975404-n	0	0	C. S. Forester
10975404-n	0	0	C.S. Forester
10975583-n	0	0	Dick Fosbury
10975796-n	0	0	Stephen Foster
10976256-n	0	0	Charles Fourier
10976256-n	0	0	Charles fourier
10976862-n	0	0	George Fox
10976862-n	0	0	George fox
10977159-n	0	0	Jean Honore Fragonard
10977159-n	0	0	Jean Honoré Fragonard
10977368-n	0	0	Anatole France
10977368-n	0	0	Anatole france
10978098-n	0	0	Francisco de Assis
10978098-n	0	0	Francisco de assis
10978422-n	0	0	James Franck
10978422-n	0	0	James franck
10978693-n	0	0	Cesar Franck
10978693-n	0	0	César Franck
10978693-n	0	0	César franck
10978842-n	0	0	Francisco Franco
10978842-n	0	0	Francisco franco
10978842-n	0	0	Franco
10979079-n	0	0	Benjamin Franklin
10979079-n	0	0	Benjamin franklin
10979535-n	0	0	John Hope Franklin
10979694-n	0	0	James Frazer
10979694-n	0	0	James frazer
10981569-n	0	0	John Charles Frémont
10981569-n	0	0	John charles frémont
10981750-n	0	0	Daniel Chester French
10981961-n	0	0	Augustin-Jean Fresnel
10982127-n	0	0	Sigmund Freud
10982127-n	0	0	Sigmund freud
10982295-n	0	0	Henry Clay Frick
10982450-n	0	0	Betty Friedan
10982450-n	0	0	Betty friedan
10982658-n	0	0	Milton Friedman
10982658-n	0	0	Milton friedman
10983007-n	0	0	Ragnar Anton Kittil Frisch
10983007-n	0	0	Ragnar anton kittil frisch
10983931-n	0	0	Robert Frost
10983931-n	0	0	Robert frost
10984257-n	0	0	Roger Fry
10984418-n	0	0	Northrop Frye
10984418-n	0	0	Northrop frye
10984589-n	0	0	Klaus Fuchs
10984876-n	0	0	Carlos Fuentes
10984876-n	0	0	Carlos fuentes
10985440-n	0	0	Buckminster Füller
10985838-n	0	0	Robert Fulton
10985838-n	0	0	Robert fulton
10986022-n	0	0	Casimir Funk
10986022-n	0	0	Casimir funk
10986022-n	0	0	Funk
10986437-n	0	0	Clark Gable
10986437-n	0	0	Clark gable
10986562-n	0	0	Dennis Gabor
10986562-n	0	0	Dennis gabor
10986710-n	0	0	Émile Gaboriau
10986866-n	0	0	Iuri Gagarin
10986866-n	0	0	Iuri Gagárin
10986866-n	0	0	Iuri gagarin
10987044-n	0	0	Thomas Gainsborough
10987044-n	0	0	Thomas gainsborough
10987176-n	0.375	0	Galaaz
10987358-n	0	0	John Kenneth Galbraith
10987358-n	0	0	John kenneth galbraith
10987565-n	0	0	Cláudio Galeno
10987565-n	0	0	Cláudio galeno
10987724-n	0	0	Galileu Galilei
10987724-n	0	0	Galileu galilei
10988059-n	0	0	Thomas Hopkins Gallaudet
10988059-n	0	0	Thomas hopkins gallaudet
10988261-n	0	0	Évariste Galois
10988466-n	0	0	John Galsworthy
10988466-n	0	0	John galsworthy
10988570-n	0	0	Francis Galton
10988570-n	0	0	Francis galton
10988887-n	0	0	Luigi Galvani
10988887-n	0	0	Luigi galvani
10989099-n	0	0	George Gamov
10989099-n	0	0	George gamov
10989339-n	0	0	Mahatma Gandhi
10989339-n	0	0	Mahatma gandhi
10989610-n	0	0	Indira Gandhi
10989801-n	0	0	Greta Garbo
10989801-n	0	0	Greta garbo
10990371-n	0	0	Erle Stanley Gardner
10990733-n	0	0	James A. Garfield
10990963-n	0	0	Giuseppe Garibaldi
10990963-n	0	0	Giuseppe garibaldi
10991165-n	0	0	Judy Garland
10991165-n	0	0	Judy garland
10991415-n	0	0	David Garrick
10991936-n	0	0	Bill Gates
10991936-n	0	0	Bill gates
10992336-n	0	0	Antoní Gaudí
10992528-n	0	0	Paul Gauguin
10992528-n	0	0	Paul gauguin
10992528-n	0	0	Pinturas de Paul Gauguin
10992933-n	0	0	Gauvain
10993098-n	0	0	Louis-Joseph Gay-Lussac
10993350-n	0	0	Lou Gehrig
10993507-n	0	0	Hans Geiger
10993507-n	0	0	Hans geiger
10993636-n	0	0	Theodor Seuss Geisel
10993636-n	0	0	Theodor seuss geisel
10993777-n	0	0	Murray Gell-Mann
10993777-n	0	0	Murray gell-mann
10993936-n	0	0	Jean Genet
10993936-n	0	0	Jean genet
10994097-n	0	0	Genetta
10994308-n	0	0	Genghis Khan
10994308-n	0	0	Gengis Khan
10994308-n	0	0	Jenghiz Khan
10994308-n	0	0	Jinghis Khan
10994308-n	0	0	Temujin
10994500-n	0	0	Genserico
10994660-n	0	0	Geoffrey de Monmouth
10994660-n	0	0	Geoffrey de monmouth
10994906-n	0.125	0	George
10996285-n	0	0	São Jorge
10996285-n	0	0	São jorge
10996677-n	0	0	Geronimo
10996677-n	0	0	Gerónimo
10996677-n	0	0	Gerônimo
10996876-n	0	0	George Gershwin
10996876-n	0	0	George gershwin
10997068-n	0	0	Ira Gershwin
10997553-n	0	0	Alberto Giacometti
10997553-n	0	0	Alberto giacometti
10997888-n	0	0	Josiah Willard Gibbs
10998305-n	0	0	Mel Gibson
10998305-n	0	0	Mel gibson
10998651-n	0	0	André Gide
10998651-n	0	0	André gide
10999584-n	0	0	Gilberto
10999873-n	0	0	Gilgamesh
11000012-n	0	0	Dizzy Gillespie
11000012-n	0	0	Dizzy gillespie
11000660-n	0	0	Allen Ginsberg
11000660-n	0	0	Allen ginsberg
11000786-n	0	0	Giotto di Bondone
11000786-n	0	0	Giotto di bondone
11001211-n	0	0	Jean Giraudoux
11001211-n	0	0	Jean giraudoux
11001422-n	0	0	Lillian Gish
11001422-n	0	0	Lillian gish
11001668-n	0.125	0	William Ewart Gladstone
11001668-n	0.125	0	William ewart gladstone
11002191-n	0	0	John Glenn
11002191-n	0	0	John glenn
11002422-n	0	0	Mikhail Glinka
11002422-n	0	0	Mikhail glinka
11002422-n	0	0	Mikhaïl Glinka
11002548-n	0	0	Christoph Willibald Gluck
11002548-n	0	0	Christoph willibald gluck
11002684-n	0	0	Jean-Luc Godard
11003068-n	0	0	Kurt Gödel
11003276-n	0	0	Lady Godiva
11003599-n	0	0	Boris Godunov da Rússia
11003599-n	0	0	Boris godunov da rússia
11003724-n	0	0	Joseph Goebbels
11003724-n	0	0	Joseph goebbels
11004106-n	0	0	Goethe
11004106-n	0	0	Johann Wolfgang von Goethe
11004106-n	0	0	Johann wolfgang von goethe
11004333-n	0	0	Nikolai Gogol
11004333-n	0	0	Nikolai gogol
11004485-n	0	0	Rube Goldberg
11004485-n	0	0	Rube goldberg
11004861-n	0	0	Emma Goldman
11004861-n	0	0	Emma goldman
11005320-n	0.125	0	Carlo Goldoni
11005320-n	0.125	0	Carlo goldoni
11005429-n	0	0	Oliver Goldsmith
11005429-n	0	0	Oliver goldsmith
11005429-n	0	0	Ourives
11005571-n	0	0	Samuel Goldwyn
11005571-n	0	0	Samuel goldwyn
11005780-n	0	0	Camillo Golgi
11005780-n	0	0	Camillo golgi
11005972-n	0	0	Golias
11006128-n	0	0	Witold Gombrowicz
11006231-n	0	0	Samuel Gompers
11006231-n	0	0	Samuel gompers
11006431-n	0	0	Edmond de Goncourt
11006689-n	0	0	Jules de Goncourt
11006689-n	0	0	Jules de goncourt
11007181-n	0	0	Jane Goodall
11007181-n	0	0	Jane goodall
11007332-n	0	0	Benny Goodman
11007332-n	0	0	Benny goodman
11007620-n	0	0	Charles Goodyear
11007620-n	0	0	Charles goodyear
11007750-n	0	0	Mikhail Gorbachev
11007750-n	0	0	Mikhail gorbachev
11007993-n	0	0	Nadine Gordimer
11007993-n	0	0	Nadine gordimer
11008313-n	0	0	Al Gore
11008647-n	0	0	Hermann Göring
11008647-n	0	0	Hermann göring
11009273-n	0	0	Jay Gould
11009273-n	0	0	Jay gould
11009495-n	0	0	Stephen Jay-Gould
11009635-n	0	0	Charles Gounod
11009635-n	0	0	Charles gounod
11009773-n	0	0	Francisco de Goya
11009773-n	0	0	Francisco de goya
11010019-n	0	0	Steffi Graf
11010019-n	0	0	Steffi graf
11010187-n	0	0	Martha Graham
11010187-n	0	0	Martha graham
11010385-n	0	0	Billy Graham
11010385-n	0	0	Billy graham
11010557-n	0	0	Kenneth Grahame
11010557-n	0	0	Kenneth grahame
11010697-n	0	0	Percy Grainger
11010697-n	0	0	Percy grainger
11011123-n	0	0	Ulysses S. Grant
11011123-n	0	0	Ulysses s. grant
11011398-n	0	0	Cary Grant
11011398-n	0	0	Cary grant
11012042-n	0	0	Stephane Grappelli
11012042-n	0	0	Stéphane Grappelli
